site,Date,ConcLow,ConcHigh,Uncen,ConcAve,Julian,Month,Day,DecYear,MonthSeq,waterYear,SinDY,CosDY
Buck Creek,22/12/2020,4.734,4.734,1,4.734,62447,12,357,2020.9734744990892,2052,2021,-0.165894132,0.9861435681770354
Buck Creek,23/12/2008,4.696,4.696,1,4.696,58065,12,358,2008.9762067395263,1908,2009,-0.148941221,0.988846051
Buck Creek,23/12/2019,4.945,4.945,1,4.945,62082,12,358,2019.9761415525113,2040,2020,-0.149346222,0.9887849644299406
Buck Creek,26/12/2006,5.412,5.412,1,5.412,57337,12,361,2006.9843607305936,1884,2007,-0.098106366,0.9951759347176669
Buck Creek,26/12/2007,5.604,5.604,1,5.604,57702,12,361,2007.9843607305936,1896,2008,-0.098106366,0.9951759347177316
Buck Creek,26/12/2017,5.588,5.588,1,5.588,61355,12,361,2017.9843607305936,2016,2018,-0.098106366,0.9951759347176659
Buck Creek,27/12/2005,5.382,5.382,1,5.382,56973,12,362,2005.987100456621,1872,2006,-0.080961512,0.9967172284752742
Buck Creek,27/12/2016,7.034,7.034,1,7.034,60991,12,362,2016.987135701275,2004,2017,-0.080740789,0.996735133
Buck Creek,28/12/2004,4.487,4.487,1,4.487,56609,12,363,2004.9898679417122,1860,2005,-0.063618607,0.9979742846477391
Buck Creek,03/12/2002,4.111,4.111,1,4.111,55853,12,338,2002.9213470319635,1836,2003,-0.474319754,0.8803526403178549
Buck Creek,03/12/2013,4.746,4.746,1,4.746,59871,12,338,2013.9213470319635,1968,2014,-0.474319754,0.8803526403178502
Buck Creek,30/12/2014,5.749,5.749,1,5.749,60263,12,365,2014.9953196347033,1980,2015,-0.029403364,0.9995676276198895
Buck Creek,30/12/2015,6.846,6.846,1,6.846,60628,12,365,2015.9953196347033,1992,2016,-0.029403364,0.9995676276198554
Buck Creek,31/12/2003,5.798,5.798,1,5.798,56246,12,366,2003.9980593607306,1848,2004,-0.012193094,0.9999256614662911
Buck Creek,31/12/2013,4.356,4.356,1,4.356,59899,12,366,2013.9980593607306,1968,2014,-0.012193094,0.9999256614662829
Buck Creek,04/12/2001,5.362,5.362,1,5.362,55489,12,339,2001.9240867579908,1824,2002,-0.459095655,0.8883868414255699
Buck Creek,04/12/2012,5.978,5.978,1,5.978,59507,12,339,2012.9242941712205,1956,2013,-0.457937505,0.8889843875417365
Buck Creek,06/12/2011,5.938,5.938,1,5.938,59143,12,341,2011.9295662100456,1944,2012,-0.428243888,0.9036631963571925
Buck Creek,07/12/2010,4.855,4.855,1,4.855,58779,12,342,2010.9323059360731,1932,2011,-0.412625363,0.9109008234679614
Buck Creek,08/12/2009,4.86,4.86,1,4.86,58415,12,343,2009.9350456621005,1920,2010,-0.396884567,0.9178685310058767
Buck Creek,08/12/2020,5.848,5.848,1,5.848,62433,12,343,2020.935223132969,2052,2021,-0.395860822,0.9183105192489365
Buck Creek,09/12/2008,4.171,4.171,1,4.171,58051,12,344,2008.937955373406,1908,2009,-0.38003847,0.9249706814905138
Buck Creek,01/02/2011,2.717,2.717,1,2.717,58835,2,32,2011.0857305936072,1934,2011,0.5129872361097009,0.858396235
Buck Creek,10/02/2015,3.022,3.022,1,3.022,60305,2,41,2015.1103881278539,1982,2015,0.639301127,0.7689564804924075
Buck Creek,11/02/2003,3.499,3.499,1,3.499,55923,2,42,2003.1131278538812,1838,2003,0.6524427295032891,0.7578380333015083
Buck Creek,11/02/2014,2.633,2.633,1,2.633,59941,2,42,2014.1131278538812,1970,2014,0.6524427295032816,0.7578380333015147
Buck Creek,12/02/2013,3.792,3.792,1,3.792,59577,2,43,2013.1158675799086,1958,2013,0.6653909990483694,0.7464950223446991
Buck Creek,13/02/2018,5.262,5.262,1,5.262,61404,2,44,2018.1186073059362,2018,2018,0.678142099,0.7349308088018518
Buck Creek,14/02/2012,3.346,3.346,1,3.346,59213,2,45,2012.1210154826958,1946,2012,0.6891842998520147,0.7245860893209919
Buck Creek,15/02/2011,2.831,2.831,1,2.831,58849,2,46,2011.1240867579909,1934,2011,0.7030377352437575,0.7111525453960833
Buck Creek,16/02/2010,2.884,2.884,1,2.884,58485,2,47,2010.1268264840182,1922,2010,0.7151748946621396,0.6989455415445452
Buck Creek,17/02/2009,4.774,4.774,1,4.774,58121,2,48,2009.1295662100456,1910,2009,0.7271001323244869,0.6865314250445594
Buck Creek,17/02/2021,3.4,3.4,1,3.4,62504,2,48,2021.1295662100456,2054,2021,0.7271001323236849,0.6865314250454089
Buck Creek,18/02/2020,3.811,3.811,1,3.811,62139,2,49,2020.1319444444443,2042,2020,0.7372773368089377,0.675590208
Buck Creek,19/02/2008,5.424,5.424,1,5.424,57757,2,50,2008.1346766848817,1898,2008,0.7487661015856865,0.6628343119635355
Buck Creek,19/02/2019,4.484,4.484,1,4.484,61775,2,50,2019.1350456621005,2030,2019,0.7503007714044622,0.6610966286632152
Buck Creek,02/02/2010,4.109,4.109,1,4.109,58471,2,33,2010.0884703196348,1922,2010,0.5276871116244882,0.849438822
Buck Creek,20/02/2007,2.76,2.76,1,2.76,57393,2,51,2007.137785388128,1886,2007,0.7615692979704085,0.6480834856628112
Buck Creek,20/02/2018,6.968,6.968,1,6.968,61411,2,51,2018.137785388128,2018,2018,0.7615692979704022,0.6480834856628186
Buck Creek,21/02/2006,4.012,4.012,1,4.012,57029,2,52,2006.1405251141553,1874,2006,0.7726121551185422,0.6348783015374534
Buck Creek,21/02/2017,6.052,6.052,1,6.052,61047,2,52,2017.1405251141553,2006,2017,0.772612155,0.6348783015374609
Buck Creek,21/02/2018,7.482,7.482,1,7.482,61412,2,52,2018.1405251141553,2018,2018,0.7726121551189554,0.6348783015369506
Buck Creek,22/02/2005,3.236,3.236,1,3.236,56665,2,53,2005.1432648401826,1862,2005,0.7834260706107699,0.6214849892695471
Buck Creek,23/02/2016,4.486,4.486,1,4.486,60683,2,54,2016.1456056466302,1994,2016,0.7924816360168938,0.6098957751747321
Buck Creek,24/02/2004,2.818,2.818,1,2.818,56301,2,55,2004.1483378870673,1850,2004,0.8028345340208051,0.5962019045454289
Buck Creek,24/02/2015,2.64,2.64,1,2.64,60319,2,55,2015.1487442922376,1982,2015,0.8043543278305223,0.5941499097873437
Buck Creek,24/02/2017,8.483,8.483,1,8.483,61050,2,55,2017.1487442922376,2006,2017,0.8043543278313072,0.5941499097862811
Buck Creek,25/02/2003,3.844,3.844,1,3.844,55937,2,56,2003.151484018265,1838,2003,0.8144624680644797,0.5802162425461013
Buck Creek,25/02/2014,7.13,7.13,1,7.13,59955,2,56,2014.151484018265,1970,2014,0.8144624680644741,0.5802162425461093
Buck Creek,26/02/2002,4.272,4.272,1,4.272,55573,2,57,2002.1542237442923,1826,2002,0.8243292654915952,0.5661106447101018
Buck Creek,26/02/2013,3.12,3.12,1,3.12,59591,2,57,2013.1542237442923,1958,2013,0.8243292654915897,0.5661106447101099
Buck Creek,28/02/2012,2.968,2.968,1,2.968,59227,2,59,2012.159266848816,1946,2012,0.8418506765072203,0.5397105135758756
Buck Creek,03/02/2009,2.707,2.707,1,2.707,58107,2,34,2009.0912100456621,1910,2009,0.5422306220596748,0.8402297022248012
Buck Creek,04/02/2020,3.983,3.983,1,3.983,62125,2,35,2020.0936930783241,2042,2020,0.5552728228538788,0.8316682585020814
Buck Creek,04/02/2021,3.414,3.414,1,3.414,62491,2,35,2021.0939497716895,2054,2021,0.556613458,0.8307716043115854
Buck Creek,05/02/2002,4.903,4.903,1,4.903,55552,2,36,2002.0966894977169,1826,2002,0.5708313570773224,0.821067331
Buck Creek,05/02/2008,5.22,5.22,1,5.22,57743,2,36,2008.0964253187615,1898,2008,0.5694676937027459,0.8220137138934336
Buck Creek,05/02/2019,6.829,6.829,1,6.829,61761,2,36,2019.0966894977169,2030,2019,0.5708313570775815,0.8210673308425849
Buck Creek,06/02/2007,3.132,3.132,1,3.132,57379,2,37,2007.0994292237442,1886,2007,0.5848801066447641,0.8111197574040527
Buck Creek,07/02/2006,4.847,4.847,1,4.847,57015,2,38,2006.1021689497718,1874,2006,0.5987555436165372,0.8009318316738729
Buck Creek,07/02/2017,4.602,4.602,1,4.602,61033,2,38,2017.1021689497718,2006,2017,0.5987555436165293,0.8009318316738787
Buck Creek,08/02/2005,10.577,10.577,1,10.577,56651,2,39,2005.1049086757992,1862,2005,0.6124535563970517,0.7905065725574985
Buck Creek,08/02/2019,7.699,7.699,1,7.699,61764,2,39,2019.1049086757992,2030,2019,0.6124535563957346,0.7905065725585189
Buck Creek,09/02/2016,4.758,4.758,1,4.758,60669,2,40,2016.107354,1994,2016,0.6245278458976848,0.7810025414160939
Buck Creek,01/03/2011,4.406,4.406,1,4.406,58863,3,61,2011.1624429223743,1935,2011,0.8524527262323313,0.522804313
Buck Creek,10/03/2015,2.462,2.462,1,2.462,60333,3,70,2015.187100456621,1983,2015,0.9229159318793259,0.38500153594929404
Buck Creek,11/03/2003,2.986,2.986,1,2.986,55951,3,71,2003.1898401826484,1839,2003,0.9294063604839008,0.3690580131795941
Buck Creek,11/03/2014,2.749,2.749,1,2.749,59969,3,71,2014.1898401826484,1971,2014,0.9294063604838971,0.3690580131796032
Buck Creek,11/03/2020,8.016,8.016,1,8.016,62161,3,71,2020.192053734062,2043,2020,0.9344492213622416,0.3560964092707204
Buck Creek,12/03/2002,4.753,4.753,1,4.753,55587,3,72,2002.1925799086757,1827,2002,0.9356213859256182,0.35300513055566973
Buck Creek,12/03/2010,5.848,5.848,1,5.848,58509,3,72,2010.1925799086757,1923,2010,0.9356213859255573,0.3530051305558311
Buck Creek,12/03/2013,6.602,6.602,1,6.602,59605,3,72,2013.1925799086757,1959,2013,0.9356213859256147,0.3530051305556789
Buck Creek,12/03/2021,7.864,7.864,1,7.864,62527,3,72,2021.1925799086757,2055,2021,0.9356213859255539,0.35300513055584026
Buck Creek,13/03/2012,5.612,5.612,1,5.612,59241,3,73,2012.1975182149363,1947,2012,0.9461224242735367,0.3238091386708624
Buck Creek,15/03/2002,5.755,5.755,1,5.755,55590,3,75,2002.200799086758,1827,2002,0.9525960381014779,0.3042380452760105
Buck Creek,15/03/2011,5.314,5.314,1,5.314,58877,3,75,2011.200799086758,1935,2011,0.9525960381010729,0.3042380452772784
Buck Creek,15/03/2019,6.665,6.665,1,6.665,61799,3,75,2019.200799086758,2031,2019,0.9525960381010204,0.3042380452774427
Buck Creek,16/03/2010,6.529,6.529,1,6.529,58513,3,76,2010.2035388127854,1923,2010,0.9576918585482808,0.28779559425109297
Buck Creek,16/03/2021,7.067,7.067,1,7.067,62531,3,76,2021.2035388127854,2055,2021,0.957691859,0.28779559425110235
Buck Creek,17/03/2009,5.206,5.206,1,5.206,58149,3,77,2009.2062785388127,1911,2009,0.9625038942291071,0.27126786317919016
Buck Creek,17/03/2020,5.42,5.42,1,5.42,62167,3,77,2020.2084471766848,2043,2020,0.9661107121353693,0.25812805329388283
Buck Creek,18/03/2008,4.2,4.2,1,4.2,57785,3,78,2008.2111794171221,1899,2008,0.970399465,0.24150544246854308
Buck Creek,19/03/2009,5.688,5.688,1,5.688,58151,3,79,2009.2117579908677,1911,2009,0.9712709921654771,0.23797617481144973
Buck Creek,19/03/2019,5.461,5.461,1,5.461,61803,3,79,2019.2117579908677,2031,2019,0.9712709921653175,0.23797617481210084
Buck Creek,02/03/2010,3.187,3.187,1,3.187,58499,3,62,2010.165182648402,1923,2010,0.8613256430002775,0.5080532813693447
Buck Creek,02/03/2021,5.29,5.29,1,5.29,62517,3,62,2021.165182648402,2055,2021,0.8613256430002725,0.5080532813693531
Buck Creek,20/03/2007,4.716,4.716,1,4.716,57421,3,80,2007.214497716895,1887,2007,0.9752234565406734,0.22122208256153209
Buck Creek,20/03/2018,4.102,4.102,1,4.102,61439,3,80,2018.214497716895,2019,2018,0.9752234565406712,0.22122208256154163
Buck Creek,20/03/2020,7.483,7.483,1,7.483,62170,3,80,2020.2166438979964,2043,2020,0.9781178469248067,0.20805162226519716
Buck Creek,21/03/2006,3.623,3.623,1,3.623,57057,3,81,2006.2172374429224,1875,2006,0.978886941,0.20440243743354383
Buck Creek,21/03/2017,4.894,4.894,1,4.894,61075,3,81,2017.2172374429224,2007,2017,0.978886941,0.20440243743355344
Buck Creek,22/03/2005,2.08,2.08,1,2.08,56693,3,82,2005.2199771689498,1863,2005,0.98226036,0.18752222345197586
Buck Creek,22/03/2010,5.762,5.762,1,5.762,58519,3,82,2010.2199771689498,1923,2010,0.9822603604500711,0.1875222234523051
Buck Creek,22/03/2016,5.069,5.069,1,5.069,60711,3,82,2016.2221083788706,1995,2016,0.9846832907370661,0.17435256506063396
Buck Creek,23/03/2004,3.632,3.632,1,3.632,56329,3,83,2004.2248406193078,1851,2004,0.9875311890197997,0.15742347573707202
Buck Creek,23/03/2010,7.129,7.129,1,7.129,58520,3,83,2010.222716894977,1923,2010,0.9853427147974891,0.1705864425900077
Buck Creek,24/03/2015,2.693,2.693,1,2.693,60347,3,84,2015.2254566210045,1983,2015,0.9881330908333315,0.15360011328175258
Buck Creek,25/03/2003,5.372,5.372,1,5.372,55965,3,85,2003.228196347032,1839,2003,0.9906306617086359,0.13656826894527935
Buck Creek,25/03/2014,2.81,2.81,1,2.81,59983,3,85,2014.228196347032,1971,2014,0.9906306617086346,0.13656826894528906
Buck Creek,26/03/2013,3.872,3.872,1,3.872,59619,3,86,2013.2309360730594,1959,2013,0.9928346873393018,0.11949595648335089
Buck Creek,26/03/2021,8.566,8.566,1,8.566,62541,3,86,2021.2309360730594,2055,2021,0.9928346873392812,0.11949595648352214
Buck Creek,27/03/2002,5.059,5.059,1,5.059,55602,3,87,2002.2336757990868,1827,2002,0.9947445146248542,0.10238823479171401
Buck Creek,27/03/2012,4.441,4.441,1,4.441,59255,3,87,2012.2357695810565,1947,2012,0.9960053773474947,0.089293271
Buck Creek,28/03/2003,6.392,6.392,1,6.392,55968,3,88,2003.2364155251141,1839,2003,0.9963595776424622,0.085250173
Buck Creek,28/03/2009,5.477,5.477,1,5.477,58160,3,88,2009.2364155251141,1911,2009,0.996359578,0.085250173
Buck Creek,29/03/2003,6.571,6.571,1,6.571,55969,3,89,2003.2391552511415,1839,2003,0.997679398,0.06808685
Buck Creek,29/03/2009,6.461,6.461,1,6.461,58161,3,89,2009.2391552511415,1911,2009,0.9976793978139971,0.06808685
Buck Creek,29/03/2011,4.13,4.13,1,4.13,58891,3,89,2011.2391552511415,1935,2011,0.9976793978139632,0.06808685
Buck Creek,03/03/2002,5.826,5.826,1,5.826,55578,3,63,2002.1679223744293,1827,2002,0.8699433303898262,0.4931517027348255
Buck Creek,03/03/2009,4.544,4.544,1,4.544,58135,3,63,2009.1679223744293,1911,2009,0.8699433303903124,0.4931517027339678
Buck Creek,03/03/2020,5.546,5.546,1,5.546,62153,3,63,2020.1701958105646,2043,2020,0.8768987249935736,0.48067517733355547
Buck Creek,30/03/2002,5.917,5.917,1,5.917,55605,3,90,2002.2418949771688,1827,2002,0.9987035840483182,0.050903352
Buck Creek,30/03/2003,6.152,6.152,1,6.152,55970,3,90,2003.2418949771688,1839,2003,0.9987035840483518,0.050903352
Buck Creek,30/03/2009,5.978,5.978,1,5.978,58162,3,90,2009.2418949771688,1911,2009,0.9987035840482757,0.050903352
Buck Creek,30/03/2010,5.341,5.341,1,5.341,58527,3,90,2010.2418949771688,1923,2010,0.9987035840483094,0.050903351648604586
Buck Creek,30/03/2018,8.287,8.287,1,8.287,61449,3,90,2018.2418949771688,2019,2018,0.9987035840483006,0.050903352
Buck Creek,30/03/2021,7.022,7.022,1,7.022,62545,3,90,2021.2418949771688,2055,2021,0.9987035840483088,0.050903352
Buck Creek,31/03/2009,5.323,5.323,1,5.323,58163,3,91,2009.2446347031964,1911,2009,0.9994318328569636,0.033704769279292786
Buck Creek,04/03/2008,3.996,3.996,1,3.996,57771,3,64,2008.172928051002,1899,2008,0.8850209405531022,0.46555121606811684
Buck Creek,05/03/2011,4.41,4.41,1,4.41,58867,3,65,2011.173401826484,1935,2011,0.8864028789986669,0.46291460994753103
Buck Creek,05/03/2019,4.056,4.056,1,4.056,61789,3,65,2019.173401826484,2031,2019,0.886402879,0.4629146099476839
Buck Creek,06/03/2004,5.525,5.525,1,5.525,56312,3,66,2004.1783925318762,1851,2004,0.9004805956819838,0.43489619083204173
Buck Creek,06/03/2007,2.964,2.964,1,2.964,57407,3,66,2007.1761415525114,1887,2007,0.8942398628970964,0.4475880557005315
Buck Creek,06/03/2011,5.639,5.639,1,5.639,58868,3,66,2011.1761415525114,1935,2011,0.8942398628974649,0.4475880556997953
Buck Creek,06/03/2018,5.126,5.126,1,5.126,61425,3,66,2018.1761415525114,2019,2018,0.8942398628970921,0.4475880557005402
Buck Creek,07/03/2006,2.9,2.9,1,2.9,57043,3,67,2006.1788812785387,1875,2006,0.9018118642257803,0.43212887145112494
Buck Creek,07/03/2017,5.501,5.501,1,5.501,61061,3,67,2017.1788812785387,2007,2017,0.901811864,0.4321288714511338
Buck Creek,08/03/2011,6.335,6.335,1,6.335,58870,3,68,2011.1816210045663,1935,2011,0.9091166392365254,0.416541638
Buck Creek,08/03/2016,3.845,3.845,1,3.845,60697,3,68,2016.1838570127504,1995,2016,0.9148788259601516,0.40372853975137146
Buck Creek,09/03/2004,5.002,5.002,1,5.002,56315,3,69,2004.1865892531875,1851,2004,0.9216745537103701,0.3879639378122534
Buck Creek,09/03/2005,4.259,4.259,1,4.259,56680,3,69,2005.1843607305937,1863,2005,0.9161520233667043,0.40083097445318966
Buck Creek,01/04/2008,5.532,5.532,1,5.532,57799,4,92,2008.2494307832424,1900,2008,0.9999936043508348,0.003576487
Buck Creek,01/04/2013,6.205,6.205,1,6.205,59625,4,92,2013.2473744292238,1960,2013,0.9998639284438976,0.016496199463405168
Buck Creek,10/04/2011,6.474,6.474,1,6.474,58903,4,101,2011.2720319634702,1936,2011,0.9904337329667219,-0.137989205
Buck Creek,10/04/2012,4.24,4.24,1,4.24,59269,4,101,2012.2740209471767,1948,2012,0.9886319642351306,-0.150355709
Buck Creek,10/04/2013,6.017,6.017,1,6.017,59634,4,101,2013.2720319634702,1960,2013,0.9904337329667906,-0.137989205
Buck Creek,10/04/2019,6.713,6.713,1,6.713,61825,4,101,2019.2720319634702,2032,2019,0.9904337329667456,-0.137989205
Buck Creek,11/04/2011,6.896,6.896,1,6.896,58904,4,102,2011.2747716894978,1936,2011,0.9879117321959704,-0.155017449
Buck Creek,11/04/2017,6.965,6.965,1,6.965,61096,4,102,2017.2747716894978,2008,2017,0.987911732,-0.155017449
Buck Creek,12/04/2003,4.766,4.766,1,4.766,55983,4,103,2003.2775114155252,1840,2003,0.9850969918583377,-0.171999758
Buck Creek,12/04/2008,6.486,6.486,1,6.486,57810,4,103,2008.279485428051,1900,2008,0.9828879476910668,-0.184204458
Buck Creek,12/04/2011,6.752,6.752,1,6.752,58905,4,103,2011.2775114155252,1936,2011,0.9850969918583674,-0.171999758
Buck Creek,13/04/2002,7.156,7.156,1,7.156,55619,4,104,2002.2802511415525,1828,2002,0.9819903460217192,-0.188931099
Buck Creek,13/04/2004,5.428,5.428,1,5.428,56350,4,104,2004.282217668488,1852,2004,0.9795810024309028,-0.201049894
Buck Creek,13/04/2010,5.003,5.003,1,5.003,58541,4,104,2010.2802511415525,1924,2010,0.9819903460217518,-0.188931099
Buck Creek,13/04/2018,7.007,7.007,1,7.007,61463,4,104,2018.2802511415525,2020,2018,0.9819903460217844,-0.188931099
Buck Creek,13/04/2020,8.185,8.185,1,8.185,62194,4,104,2020.282217668488,2044,2020,0.9795810024309722,-0.201049893
Buck Creek,13/04/2021,8.59,8.59,1,8.59,62559,4,104,2021.2802511415525,2056,2021,0.9819903460217536,-0.188931099
Buck Creek,14/04/2002,7.681,7.681,1,7.681,55620,4,105,2002.2829908675799,1828,2002,0.9785927152527146,-0.205806457
Buck Creek,14/04/2004,5.771,5.771,1,5.771,56351,4,105,2004.2849499089252,1852,2004,0.9759853701533137,-0.217836079
Buck Creek,14/04/2008,4.896,4.896,1,4.896,57812,4,105,2008.2849499089252,1900,2008,0.9759853701531342,-0.217836079
Buck Creek,14/04/2009,4.262,4.262,1,4.262,58177,4,105,2009.2829908675799,1912,2009,0.9785927152525117,-0.205806457
Buck Creek,14/04/2018,6.96,6.96,1,6.96,61464,4,105,2018.2829908675799,2020,2018,0.9785927152527856,-0.205806457
Buck Creek,15/04/2003,6.128,6.128,1,6.128,55986,4,106,2003.2857305936072,1840,2003,0.9749051063423012,-0.222620829
Buck Creek,15/04/2004,5.214,5.214,1,5.214,56352,4,106,2004.2876821493626,1852,2004,0.9721021105070248,-0.234558067
Buck Creek,15/04/2013,5.339,5.339,1,5.339,59639,4,106,2013.2857305936072,1960,2013,0.9749051063424504,-0.222620829
Buck Creek,15/04/2019,7.2,7.2,1,7.2,61830,4,106,2019.2857305936072,2032,2019,0.974905106,-0.222620829
Buck Creek,16/04/2003,6.079,6.079,1,6.079,55987,4,107,2003.2884703196346,1840,2003,0.9709286120088672,-0.239369234
Buck Creek,16/04/2011,6.542,6.542,1,6.542,58909,4,107,2011.2884703196346,1936,2011,0.970928612,-0.239369234
Buck Creek,16/04/2013,6.697,6.697,1,6.697,59640,4,107,2013.2884703196346,1960,2013,0.9709286120085922,-0.239369234
Buck Creek,16/04/2018,6.124,6.124,1,6.124,61466,4,107,2018.2884703196346,2020,2018,0.9709286120086724,-0.239369234
Buck Creek,17/04/2007,5.376,5.376,1,5.376,57449,4,108,2007.2912100456622,1888,2007,0.9666644105726906,-0.256046709
Buck Creek,17/04/2011,7.172,7.172,1,7.172,58910,4,108,2011.2912100456622,1936,2011,0.9666644105724798,-0.256046709
Buck Creek,17/04/2013,7.079,7.079,1,7.079,59641,4,108,2013.2912100456622,1960,2013,0.9666644105726073,-0.256046709
Buck Creek,17/04/2018,6.576,6.576,1,6.576,61467,4,108,2018.2912100456622,2020,2018,0.9666644105726931,-0.256046709
Buck Creek,18/04/2006,3.706,3.706,1,3.706,57085,4,109,2006.2939497716895,1876,2006,0.9621137656096792,-0.272648312
Buck Creek,18/04/2017,6.382,6.382,1,6.382,61103,4,109,2017.2939497716895,2008,2017,0.9621137656096819,-0.272648312
Buck Creek,19/04/2003,5.178,5.178,1,5.178,55990,4,110,2003.296689497717,1840,2003,0.9572780255741733,-0.289169123
Buck Creek,19/04/2005,3.907,3.907,1,3.907,56721,4,110,2005.296689497717,1864,2005,0.9572780255743173,-0.289169123
Buck Creek,19/04/2013,5.916,5.916,1,5.916,59643,4,110,2013.296689497717,1960,2013,0.9572780255738411,-0.289169123
Buck Creek,19/04/2016,4.979,4.979,1,4.979,60739,4,110,2016.298611111111,1996,2016,0.9537169507482401,-0.3007058
Buck Creek,02/04/2019,6.073,6.073,1,6.073,61817,4,93,2019.2501141552511,2032,2019,0.9999997427700635,-7.17E-04
Buck Creek,20/04/2004,4.764,4.764,1,4.764,56357,4,111,2004.3013433515482,1852,2004,0.9484144034538552,-0.317033309
Buck Creek,20/04/2005,5.857,5.857,1,5.857,56722,4,111,2005.2994292237443,1864,2005,0.9521586233995174,-0.305604247
