site,Date,ConcLow,ConcHigh,Uncen,ConcAve,Julian,Month,Day,DecYear,MonthSeq,waterYear,SinDY,CosDY
Buck Creek,03/12/2002,0.37,0.37,1,0.37,55853,12,338,2002.9213470319635,1836,2003,-0.474319754,0.8803526403178549
Buck Creek,03/12/2013,0.515,0.515,1,0.515,59871,12,338,2013.9213470319635,1968,2014,-0.474319754,0.8803526403178502
Buck Creek,30/12/2014,0.647,0.647,1,0.647,60263,12,365,2014.9953196347033,1980,2015,-0.029403364,0.9995676276198895
Buck Creek,30/12/2015,0.216,0.216,1,0.216,60628,12,365,2015.9953196347033,1992,2016,-0.029403364,0.9995676276198554
Buck Creek,31/12/2003,0.469,0.469,1,0.469,56246,12,366,2003.9980593607306,1848,2004,-0.012193094,0.9999256614662911
Buck Creek,31/12/2013,0.672,0.672,1,0.672,59899,12,366,2013.9980593607306,1968,2014,-0.012193094,0.9999256614662829
Buck Creek,04/12/2001,0.318,0.318,1,0.318,55489,12,339,2001.9240867579908,1824,2002,-0.459095655,0.8883868414255699
Buck Creek,04/12/2012,0.535,0.535,1,0.535,59507,12,339,2012.9242941712205,1956,2013,-0.457937505,0.8889843875417365
Buck Creek,06/12/2011,0.647,0.647,1,0.647,59143,12,341,2011.9295662100456,1944,2012,-0.428243888,0.9036631963571925
Buck Creek,07/12/2010,0.5,0.5,1,0.5,58779,12,342,2010.9323059360731,1932,2011,-0.412625363,0.9109008234679614
Buck Creek,08/12/2009,0.232,0.232,1,0.232,58415,12,343,2009.9350456621005,1920,2010,-0.396884567,0.9178685310058767
Buck Creek,08/12/2020,0.188,0.188,1,0.188,62433,12,343,2020.935223132969,2052,2021,-0.395860822,0.9183105192489365
Buck Creek,09/12/2008,0.269,0.269,1,0.269,58051,12,344,2008.937955373406,1908,2009,-0.38003847,0.9249706814905138
Buck Creek,01/02/2011,0.463,0.463,1,0.463,58835,2,32,2011.0857305936072,1934,2011,0.5129872361097009,0.858396235
Buck Creek,10/02/2004,0.564,0.564,1,0.564,56287,2,41,2004.110086520947,1850,2004,0.6378427674517043,0.7701666079554158
Buck Creek,10/02/2015,0.61,0.61,1,0.61,60305,2,41,2015.1103881278539,1982,2015,0.639301127,0.7689564804924075
Buck Creek,11/02/2003,0.661,0.661,1,0.661,55923,2,42,2003.1131278538812,1838,2003,0.6524427295032891,0.7578380333015083
Buck Creek,11/02/2014,0.673,0.673,1,0.673,59941,2,42,2014.1131278538812,1970,2014,0.6524427295032816,0.7578380333015147
Buck Creek,12/02/2013,0.764,0.764,1,0.764,59577,2,43,2013.1158675799086,1958,2013,0.6653909990483694,0.7464950223446991
Buck Creek,13/02/2018,0.413,0.413,1,0.413,61404,2,44,2018.1186073059362,2018,2018,0.678142099,0.7349308088018518
Buck Creek,14/02/2012,0.881,0.881,1,0.881,59213,2,45,2012.1210154826958,1946,2012,0.6891842998520147,0.7245860893209919
Buck Creek,15/02/2011,0.475,0.475,1,0.475,58849,2,46,2011.1240867579909,1934,2011,0.7030377352437575,0.7111525453960833
Buck Creek,16/02/2010,0.42,0.42,1,0.42,58485,2,47,2010.1268264840182,1922,2010,0.7151748946621396,0.6989455415445452
Buck Creek,17/02/2009,0.522,0.522,1,0.522,58121,2,48,2009.1295662100456,1910,2009,0.7271001323244869,0.6865314250445594
Buck Creek,17/02/2021,0.323,0.323,1,0.323,62504,2,48,2021.1295662100456,2054,2021,0.7271001323236849,0.6865314250454089
Buck Creek,18/02/2020,0.323,0.323,1,0.323,62139,2,49,2020.1319444444443,2042,2020,0.7372773368089377,0.675590208
Buck Creek,19/02/2008,0.511,0.511,1,0.511,57757,2,50,2008.1346766848817,1898,2008,0.7487661015856865,0.6628343119635355
Buck Creek,19/02/2019,0.302,0.302,1,0.302,61775,2,50,2019.1350456621005,2030,2019,0.7503007714044622,0.6610966286632152
Buck Creek,02/02/2010,0.462,0.462,1,0.462,58471,2,33,2010.0884703196348,1922,2010,0.5276871116244882,0.849438822
Buck Creek,20/02/2007,0.615,0.615,1,0.615,57393,2,51,2007.137785388128,1886,2007,0.7615692979704085,0.6480834856628112
Buck Creek,20/02/2018,0.438,0.438,1,0.438,61411,2,51,2018.137785388128,2018,2018,0.7615692979704022,0.6480834856628186
Buck Creek,21/02/2006,0.608,0.608,1,0.608,57029,2,52,2006.1405251141553,1874,2006,0.7726121551185422,0.6348783015374534
Buck Creek,21/02/2017,0.358,0.358,1,0.358,61047,2,52,2017.1405251141553,2006,2017,0.772612155,0.6348783015374609
Buck Creek,21/02/2018,0.518,0.518,1,0.518,61412,2,52,2018.1405251141553,2018,2018,0.7726121551189554,0.6348783015369506
Buck Creek,22/02/2005,0.514,0.514,1,0.514,56665,2,53,2005.1432648401826,1862,2005,0.7834260706107699,0.6214849892695471
Buck Creek,23/02/2016,0.428,0.428,1,0.428,60683,2,54,2016.1456056466302,1994,2016,0.7924816360168938,0.6098957751747321
Buck Creek,24/02/2004,0.546,0.546,1,0.546,56301,2,55,2004.1483378870673,1850,2004,0.8028345340208051,0.5962019045454289
Buck Creek,24/02/2015,0.626,0.626,1,0.626,60319,2,55,2015.1487442922376,1982,2015,0.8043543278305223,0.5941499097873437
Buck Creek,24/02/2017,0.44,0.44,1,0.44,61050,2,55,2017.1487442922376,2006,2017,0.8043543278313072,0.5941499097862811
Buck Creek,25/02/2003,0.738,0.738,1,0.738,55937,2,56,2003.151484018265,1838,2003,0.8144624680644797,0.5802162425461013
Buck Creek,25/02/2014,0.813,0.813,1,0.813,59955,2,56,2014.151484018265,1970,2014,0.8144624680644741,0.5802162425461093
Buck Creek,26/02/2002,0.615,0.615,1,0.615,55573,2,57,2002.1542237442923,1826,2002,0.8243292654915952,0.5661106447101018
Buck Creek,26/02/2013,0.693,0.693,1,0.693,59591,2,57,2013.1542237442923,1958,2013,0.8243292654915897,0.5661106447101099
Buck Creek,28/02/2012,0.722,0.722,1,0.722,59227,2,59,2012.159266848816,1946,2012,0.8418506765072203,0.5397105135758756
Buck Creek,03/02/2009,0.414,0.414,1,0.414,58107,2,34,2009.0912100456621,1910,2009,0.5422306220596748,0.8402297022248012
Buck Creek,04/02/2020,0.323,0.323,1,0.323,62125,2,35,2020.0936930783241,2042,2020,0.5552728228538788,0.8316682585020814
Buck Creek,04/02/2021,0.297,0.297,1,0.297,62491,2,35,2021.0939497716895,2054,2021,0.556613458,0.8307716043115854
Buck Creek,05/02/2002,0.685,0.685,1,0.685,55552,2,36,2002.0966894977169,1826,2002,0.5708313570773224,0.821067331
Buck Creek,05/02/2008,0.504,0.504,1,0.504,57743,2,36,2008.0964253187615,1898,2008,0.5694676937027459,0.8220137138934336
Buck Creek,05/02/2019,0.336,0.336,1,0.336,61761,2,36,2019.0966894977169,2030,2019,0.5708313570775815,0.8210673308425849
Buck Creek,06/02/2007,0.673,0.673,1,0.673,57379,2,37,2007.0994292237442,1886,2007,0.5848801066447641,0.8111197574040527
Buck Creek,07/02/2006,0.634,0.634,1,0.634,57015,2,38,2006.1021689497718,1874,2006,0.5987555436165372,0.8009318316738729
Buck Creek,07/02/2017,0.388,0.388,1,0.388,61033,2,38,2017.1021689497718,2006,2017,0.5987555436165293,0.8009318316738787
Buck Creek,08/02/2005,0.358,0.358,1,0.358,56651,2,39,2005.1049086757992,1862,2005,0.6124535563970517,0.7905065725574985
Buck Creek,08/02/2019,0.302,0.302,1,0.302,61764,2,39,2019.1049086757992,2030,2019,0.6124535563957346,0.7905065725585189
Buck Creek,09/02/2016,0.428,0.428,1,0.428,60669,2,40,2016.107354,1994,2016,0.6245278458976848,0.7810025414160939
Buck Creek,01/03/2011,0.759,0.759,1,0.759,58863,3,61,2011.1624429223743,1935,2011,0.8524527262323313,0.522804313
Buck Creek,10/03/2015,0.63,0.63,1,0.63,60333,3,70,2015.187100456621,1983,2015,0.9229159318793259,0.38500153594929404
Buck Creek,11/03/2003,0.596,0.596,1,0.596,55951,3,71,2003.1898401826484,1839,2003,0.9294063604839008,0.3690580131795941
Buck Creek,11/03/2014,0.713,0.713,1,0.713,59969,3,71,2014.1898401826484,1971,2014,0.9294063604838971,0.3690580131796032
Buck Creek,11/03/2020,0.449,0.449,1,0.449,62161,3,71,2020.192053734062,2043,2020,0.9344492213622416,0.3560964092707204
Buck Creek,12/03/2002,0.699,0.699,1,0.699,55587,3,72,2002.1925799086757,1827,2002,0.9356213859256182,0.35300513055566973
Buck Creek,12/03/2010,0.512,0.512,1,0.512,58509,3,72,2010.1925799086757,1923,2010,0.9356213859255573,0.3530051305558311
Buck Creek,12/03/2013,0.804,0.804,1,0.804,59605,3,72,2013.1925799086757,1959,2013,0.9356213859256147,0.3530051305556789
Buck Creek,12/03/2021,0.486,0.486,1,0.486,62527,3,72,2021.1925799086757,2055,2021,0.9356213859255539,0.35300513055584026
Buck Creek,13/03/2012,1.109,1.109,1,1.109,59241,3,73,2012.1975182149363,1947,2012,0.9461224242735367,0.3238091386708624
Buck Creek,15/03/2002,0.651,0.651,1,0.651,55590,3,75,2002.200799086758,1827,2002,0.9525960381014779,0.3042380452760105
Buck Creek,15/03/2011,0.92,0.92,1,0.92,58877,3,75,2011.200799086758,1935,2011,0.9525960381010729,0.3042380452772784
Buck Creek,15/03/2019,0.375,0.375,1,0.375,61799,3,75,2019.200799086758,2031,2019,0.9525960381010204,0.3042380452774427
Buck Creek,16/03/2010,0.563,0.563,1,0.563,58513,3,76,2010.2035388127854,1923,2010,0.9576918585482808,0.28779559425109297
Buck Creek,16/03/2021,0.361,0.361,1,0.361,62531,3,76,2021.2035388127854,2055,2021,0.957691859,0.28779559425110235
Buck Creek,17/03/2009,0.504,0.504,1,0.504,58149,3,77,2009.2062785388127,1911,2009,0.9625038942291071,0.27126786317919016
Buck Creek,17/03/2020,0.391,0.391,1,0.391,62167,3,77,2020.2084471766848,2043,2020,0.9661107121353693,0.25812805329388283
Buck Creek,18/03/2008,0.482,0.482,1,0.482,57785,3,78,2008.2111794171221,1899,2008,0.970399465,0.24150544246854308
Buck Creek,19/03/2009,0.519,0.519,1,0.519,58151,3,79,2009.2117579908677,1911,2009,0.9712709921654771,0.23797617481144973
Buck Creek,19/03/2019,0.333,0.333,1,0.333,61803,3,79,2019.2117579908677,2031,2019,0.9712709921653175,0.23797617481210084
Buck Creek,02/03/2010,0.433,0.433,1,0.433,58499,3,62,2010.165182648402,1923,2010,0.8613256430002775,0.5080532813693447
Buck Creek,02/03/2021,0.354,0.354,1,0.354,62517,3,62,2021.165182648402,2055,2021,0.8613256430002725,0.5080532813693531
Buck Creek,20/03/2007,0.927,0.927,1,0.927,57421,3,80,2007.214497716895,1887,2007,0.9752234565406734,0.22122208256153209
Buck Creek,20/03/2018,0.395,0.395,1,0.395,61439,3,80,2018.214497716895,2019,2018,0.9752234565406712,0.22122208256154163
Buck Creek,20/03/2020,0.337,0.337,1,0.337,62170,3,80,2020.2166438979964,2043,2020,0.9781178469248067,0.20805162226519716
Buck Creek,21/03/2006,0.762,0.762,1,0.762,57057,3,81,2006.2172374429224,1875,2006,0.978886941,0.20440243743354383
Buck Creek,21/03/2017,0.428,0.428,1,0.428,61075,3,81,2017.2172374429224,2007,2017,0.978886941,0.20440243743355344
Buck Creek,22/03/2005,0.736,0.736,1,0.736,56693,3,82,2005.2199771689498,1863,2005,0.98226036,0.18752222345197586
Buck Creek,22/03/2010,0.545,0.545,1,0.545,58519,3,82,2010.2199771689498,1923,2010,0.9822603604500711,0.1875222234523051
Buck Creek,22/03/2016,0.437,0.437,1,0.437,60711,3,82,2016.2221083788706,1995,2016,0.9846832907370661,0.17435256506063396
Buck Creek,23/03/2004,0.68,0.68,1,0.68,56329,3,83,2004.2248406193078,1851,2004,0.9875311890197997,0.15742347573707202
Buck Creek,23/03/2010,0.615,0.615,1,0.615,58520,3,83,2010.222716894977,1923,2010,0.9853427147974891,0.1705864425900077
Buck Creek,24/03/2015,0.679,0.679,1,0.679,60347,3,84,2015.2254566210045,1983,2015,0.9881330908333315,0.15360011328175258
Buck Creek,25/03/2003,0.913,0.913,1,0.913,55965,3,85,2003.228196347032,1839,2003,0.9906306617086359,0.13656826894527935
Buck Creek,25/03/2014,0.706,0.706,1,0.706,59983,3,85,2014.228196347032,1971,2014,0.9906306617086346,0.13656826894528906
Buck Creek,26/03/2013,0.799,0.799,1,0.799,59619,3,86,2013.2309360730594,1959,2013,0.9928346873393018,0.11949595648335089
Buck Creek,26/03/2021,0.427,0.427,1,0.427,62541,3,86,2021.2309360730594,2055,2021,0.9928346873392812,0.11949595648352214
Buck Creek,27/03/2002,0.589,0.589,1,0.589,55602,3,87,2002.2336757990868,1827,2002,0.9947445146248542,0.10238823479171401
Buck Creek,27/03/2012,0.913,0.913,1,0.913,59255,3,87,2012.2357695810565,1947,2012,0.9960053773474947,0.089293271
Buck Creek,28/03/2003,0.939,0.939,1,0.939,55968,3,88,2003.2364155251141,1839,2003,0.9963595776424622,0.085250173
Buck Creek,28/03/2009,0.426,0.426,1,0.426,58160,3,88,2009.2364155251141,1911,2009,0.996359578,0.085250173
Buck Creek,29/03/2003,0.95,0.95,1,0.95,55969,3,89,2003.2391552511415,1839,2003,0.997679398,0.06808685
Buck Creek,29/03/2009,0.514,0.514,1,0.514,58161,3,89,2009.2391552511415,1911,2009,0.9976793978139971,0.06808685
Buck Creek,29/03/2011,0.739,0.739,1,0.739,58891,3,89,2011.2391552511415,1935,2011,0.9976793978139632,0.06808685
Buck Creek,03/03/2002,0.641,0.641,1,0.641,55578,3,63,2002.1679223744293,1827,2002,0.8699433303898262,0.4931517027348255
Buck Creek,03/03/2009,0.563,0.563,1,0.563,58135,3,63,2009.1679223744293,1911,2009,0.8699433303903124,0.4931517027339678
Buck Creek,03/03/2020,0.337,0.337,1,0.337,62153,3,63,2020.1701958105646,2043,2020,0.8768987249935736,0.48067517733355547
Buck Creek,30/03/2002,0.563,0.563,1,0.563,55605,3,90,2002.2418949771688,1827,2002,0.9987035840483182,0.050903352
Buck Creek,30/03/2003,0.914,0.914,1,0.914,55970,3,90,2003.2418949771688,1839,2003,0.9987035840483518,0.050903352
Buck Creek,30/03/2009,0.55,0.55,1,0.55,58162,3,90,2009.2418949771688,1911,2009,0.9987035840482757,0.050903352
Buck Creek,30/03/2010,0.528,0.528,1,0.528,58527,3,90,2010.2418949771688,1923,2010,0.9987035840483094,0.050903351648604586
Buck Creek,30/03/2018,0.445,0.445,1,0.445,61449,3,90,2018.2418949771688,2019,2018,0.9987035840483006,0.050903352
Buck Creek,30/03/2021,0.363,0.363,1,0.363,62545,3,90,2021.2418949771688,2055,2021,0.9987035840483088,0.050903352
Buck Creek,31/03/2009,0.547,0.547,1,0.547,58163,3,91,2009.2446347031964,1911,2009,0.9994318328569636,0.033704769279292786
Buck Creek,04/03/2008,0.496,0.496,1,0.496,57771,3,64,2008.172928051002,1899,2008,0.8850209405531022,0.46555121606811684
Buck Creek,05/03/2011,0.675,0.675,1,0.675,58867,3,65,2011.173401826484,1935,2011,0.8864028789986669,0.46291460994753103
Buck Creek,05/03/2019,0.307,0.307,1,0.307,61789,3,65,2019.173401826484,2031,2019,0.886402879,0.4629146099476839
Buck Creek,06/03/2004,1.004,1.004,1,1.004,56312,3,66,2004.1783925318762,1851,2004,0.9004805956819838,0.43489619083204173
Buck Creek,06/03/2007,0.668,0.668,1,0.668,57407,3,66,2007.1761415525114,1887,2007,0.8942398628970964,0.4475880557005315
Buck Creek,06/03/2011,0.87,0.87,1,0.87,58868,3,66,2011.1761415525114,1935,2011,0.8942398628974649,0.4475880556997953
Buck Creek,06/03/2018,0.398,0.398,1,0.398,61425,3,66,2018.1761415525114,2019,2018,0.8942398628970921,0.4475880557005402
Buck Creek,07/03/2006,0.601,0.601,1,0.601,57043,3,67,2006.1788812785387,1875,2006,0.9018118642257803,0.43212887145112494
Buck Creek,07/03/2017,0.444,0.444,1,0.444,61061,3,67,2017.1788812785387,2007,2017,0.901811864,0.4321288714511338
Buck Creek,08/03/2011,1.007,1.007,1,1.007,58870,3,68,2011.1816210045663,1935,2011,0.9091166392365254,0.416541638
Buck Creek,08/03/2016,0.468,0.468,1,0.468,60697,3,68,2016.1838570127504,1995,2016,0.9148788259601516,0.40372853975137146
Buck Creek,09/03/2004,0.832,0.832,1,0.832,56315,3,69,2004.1865892531875,1851,2004,0.9216745537103701,0.3879639378122534
Buck Creek,09/03/2005,0.64,0.64,1,0.64,56680,3,69,2005.1843607305937,1863,2005,0.9161520233667043,0.40083097445318966
Buck Creek,01/04/2008,0.5,0.5,1,0.5,57799,4,92,2008.2494307832424,1900,2008,0.9999936043508348,0.003576487
Buck Creek,01/04/2013,0.683,0.683,1,0.683,59625,4,92,2013.2473744292238,1960,2013,0.9998639284438976,0.016496199463405168
Buck Creek,10/04/2011,0.71,0.71,1,0.71,58903,4,101,2011.2720319634702,1936,2011,0.9904337329667219,-0.137989205
Buck Creek,10/04/2012,0.707,0.707,1,0.707,59269,4,101,2012.2740209471767,1948,2012,0.9886319642351306,-0.150355709
Buck Creek,10/04/2013,0.787,0.787,1,0.787,59634,4,101,2013.2720319634702,1960,2013,0.9904337329667906,-0.137989205
Buck Creek,10/04/2019,0.353,0.353,1,0.353,61825,4,101,2019.2720319634702,2032,2019,0.9904337329667456,-0.137989205
Buck Creek,11/04/2011,0.762,0.762,1,0.762,58904,4,102,2011.2747716894978,1936,2011,0.9879117321959704,-0.155017449
Buck Creek,11/04/2017,0.396,0.396,1,0.396,61096,4,102,2017.2747716894978,2008,2017,0.987911732,-0.155017449
Buck Creek,12/04/2003,0.811,0.811,1,0.811,55983,4,103,2003.2775114155252,1840,2003,0.9850969918583377,-0.171999758
Buck Creek,12/04/2008,0.437,0.437,1,0.437,57810,4,103,2008.279485428051,1900,2008,0.9828879476910668,-0.184204458
Buck Creek,12/04/2011,0.893,0.893,1,0.893,58905,4,103,2011.2775114155252,1936,2011,0.9850969918583674,-0.171999758
Buck Creek,13/04/2002,0.584,0.584,1,0.584,55619,4,104,2002.2802511415525,1828,2002,0.9819903460217192,-0.188931099
Buck Creek,13/04/2004,0.617,0.617,1,0.617,56350,4,104,2004.282217668488,1852,2004,0.9795810024309028,-0.201049894
Buck Creek,13/04/2010,0.302,0.302,1,0.302,58541,4,104,2010.2802511415525,1924,2010,0.9819903460217518,-0.188931099
Buck Creek,13/04/2018,0.368,0.368,1,0.368,61463,4,104,2018.2802511415525,2020,2018,0.9819903460217844,-0.188931099
Buck Creek,13/04/2020,0.206,0.206,1,0.206,62194,4,104,2020.282217668488,2044,2020,0.9795810024309722,-0.201049893
Buck Creek,13/04/2021,0.155,0.155,1,0.155,62559,4,104,2021.2802511415525,2056,2021,0.9819903460217536,-0.188931099
Buck Creek,14/04/2002,0.654,0.654,1,0.654,55620,4,105,2002.2829908675799,1828,2002,0.9785927152527146,-0.205806457
Buck Creek,14/04/2004,0.736,0.736,1,0.736,56351,4,105,2004.2849499089252,1852,2004,0.9759853701533137,-0.217836079
Buck Creek,14/04/2008,0.434,0.434,1,0.434,57812,4,105,2008.2849499089252,1900,2008,0.9759853701531342,-0.217836079
Buck Creek,14/04/2009,0.395,0.395,1,0.395,58177,4,105,2009.2829908675799,1912,2009,0.9785927152525117,-0.205806457
Buck Creek,14/04/2018,0.372,0.372,1,0.372,61464,4,105,2018.2829908675799,2020,2018,0.9785927152527856,-0.205806457
Buck Creek,15/04/2003,0.85,0.85,1,0.85,55986,4,106,2003.2857305936072,1840,2003,0.9749051063423012,-0.222620829
Buck Creek,15/04/2004,0.755,0.755,1,0.755,56352,4,106,2004.2876821493626,1852,2004,0.9721021105070248,-0.234558067
Buck Creek,15/04/2013,0.728,0.728,1,0.728,59639,4,106,2013.2857305936072,1960,2013,0.9749051063424504,-0.222620829
Buck Creek,15/04/2019,0.267,0.267,1,0.267,61830,4,106,2019.2857305936072,2032,2019,0.974905106,-0.222620829
Buck Creek,16/04/2003,1.018,1.018,1,1.018,55987,4,107,2003.2884703196346,1840,2003,0.9709286120088672,-0.239369234
Buck Creek,16/04/2011,0.512,0.512,1,0.512,58909,4,107,2011.2884703196346,1936,2011,0.970928612,-0.239369234
Buck Creek,16/04/2013,0.697,0.697,1,0.697,59640,4,107,2013.2884703196346,1960,2013,0.9709286120085922,-0.239369234
Buck Creek,16/04/2018,0.393,0.393,1,0.393,61466,4,107,2018.2884703196346,2020,2018,0.9709286120086724,-0.239369234
Buck Creek,17/04/2007,0.826,0.826,1,0.826,57449,4,108,2007.2912100456622,1888,2007,0.9666644105726906,-0.256046709
Buck Creek,17/04/2011,0.508,0.508,1,0.508,58910,4,108,2011.2912100456622,1936,2011,0.9666644105724798,-0.256046709
Buck Creek,17/04/2013,0.731,0.731,1,0.731,59641,4,108,2013.2912100456622,1960,2013,0.9666644105726073,-0.256046709
Buck Creek,17/04/2018,0.399,0.399,1,0.399,61467,4,108,2018.2912100456622,2020,2018,0.9666644105726931,-0.256046709
Buck Creek,18/04/2006,0.388,0.388,1,0.388,57085,4,109,2006.2939497716895,1876,2006,0.9621137656096792,-0.272648312
Buck Creek,18/04/2017,0.287,0.287,1,0.287,61103,4,109,2017.2939497716895,2008,2017,0.9621137656096819,-0.272648312
Buck Creek,19/04/2003,0.868,0.868,1,0.868,55990,4,110,2003.296689497717,1840,2003,0.9572780255741733,-0.289169123
Buck Creek,19/04/2005,0.524,0.524,1,0.524,56721,4,110,2005.296689497717,1864,2005,0.9572780255743173,-0.289169123
Buck Creek,19/04/2013,0.724,0.724,1,0.724,59643,4,110,2013.296689497717,1960,2013,0.9572780255738411,-0.289169123
Buck Creek,19/04/2016,0.295,0.295,1,0.295,60739,4,110,2016.298611111111,1996,2016,0.9537169507482401,-0.3007058
Buck Creek,02/04/2019,0.318,0.318,1,0.318,61817,4,93,2019.2501141552511,2032,2019,0.9999997427700635,-7.17E-04
Buck Creek,20/04/2004,0.594,0.594,1,0.594,56357,4,111,2004.3013433515482,1852,2004,0.9484144034538552,-0.317033309
Buck Creek,20/04/2005,0.461,0.461,1,0.461,56722,4,111,2005.2994292237443,1864,2005,0.9521586233995174,-0.305604247
Buck Creek,20/04/2011,0.609,0.609,1,0.609,58913,4,111,2011.2994292237443,1936,2011,0.9521586233994179,-0.305604247
Buck Creek,20/04/2019,0.204,0.204,1,0.204,61835,4,111,2019.2994292237443,2032,2019,0.9521586233994707,-0.305604247
Buck Creek,21/04/2011,0.704,0.704,1,0.704,58914,4,112,2011.3021689497716,1936,2011,0.9467570760757867,-0.321948814
Buck Creek,21/04/2015,0.816,0.816,1,0.816,60375,4,112,2015.3021689497716,1984,2015,0.9467570760761073,-0.321948814
Buck Creek,21/04/2017,0.223,0.223,1,0.223,61106,4,112,2017.3021689497716,2008,2017,0.9467570760756819,-0.321948814
Buck Creek,22/04/2003,0.783,0.783,1,0.783,55993,4,113,2003.3049086757992,1840,2003,0.9410749841971768,-0.338197981
Buck Creek,22/04/2006,0.288,0.288,1,0.288,57089,4,113,2006.3049086757992,1876,2006,0.9410749841971218,-0.338197981
Buck Creek,22/04/2012,0.64,0.64,1,0.64,59281,4,113,2012.3068078324227,1948,2012,0.9369724476855396,-0.349403252
