site,Date,Q,LogQ,Julian,Month,Day,DecYear,MonthSeq
Buck Creek,24/07/2002,0.008778222,-4.735481355,55721,7,206,2002.559703196347,1831
Buck Creek,25/07/2002,0.005663369,-5.173736286,55722,7,207,2002.5624429223744,1831
Buck Creek,26/07/2002,0.005946538,-5.124946122,55723,7,208,2002.5651826484018,1831
Buck Creek,27/07/2002,0.006512875,-5.033974343,55724,7,209,2002.5679223744291,1831
Buck Creek,28/07/2002,0.005380201,-5.22502958,55725,7,210,2002.5706621004567,1831
Buck Creek,29/07/2002,0.004813864,-5.336255215,55726,7,211,2002.573401826484,1831
Buck Creek,30/07/2002,0.003964358,-5.53041123,55727,7,212,2002.5761415525114,1831
Buck Creek,31/07/2002,0.003398022,-5.68456191,55728,7,213,2002.5788812785388,1831
Buck Creek,01/08/2002,0.003114853,-5.771573287,55729,8,214,2002.5816210045662,1832
Buck Creek,02/08/2002,0.008495054,-4.768271178,55730,8,215,2002.5843607305935,1832
Buck Creek,03/08/2002,0.004813864,-5.336255215,55731,8,216,2002.587100456621,1832
Buck Creek,04/08/2002,0.003398022,-5.68456191,55732,8,217,2002.5898401826485,1832
Buck Creek,05/08/2002,0.002831685,-5.866883466,55733,8,218,2002.5925799086758,1832
Buck Creek,06/08/2002,0.003964358,-5.53041123,55734,8,219,2002.5953196347032,1832
Buck Creek,07/08/2002,0.003964358,-5.53041123,55735,8,220,2002.5980593607305,1832
Buck Creek,08/08/2002,0.003398022,-5.68456191,55736,8,221,2002.600799086758,1832
Buck Creek,09/08/2002,0.003114853,-5.771573287,55737,8,222,2002.6035388127855,1832
Buck Creek,10/08/2002,0.002548516,-5.972243982,55738,8,223,2002.6062785388128,1832
Buck Creek,11/08/2002,0.002265348,-6.090027018,55739,8,224,2002.6090182648402,1832
Buck Creek,12/08/2002,0.001982179,-6.22355841,55740,8,225,2002.6117579908675,1832
Buck Creek,13/08/2002,0.002265348,-6.090027018,55741,8,226,2002.614497716895,1832
Buck Creek,14/08/2002,0.001699011,-6.37770909,55742,8,227,2002.6172374429225,1832
Buck Creek,15/08/2002,0.001699011,-6.37770909,55743,8,228,2002.6199771689498,1832
Buck Creek,16/08/2002,0.003398022,-5.68456191,55744,8,229,2002.6227168949772,1832
Buck Creek,17/08/2002,0.005380201,-5.22502958,55745,8,230,2002.6254566210046,1832
Buck Creek,18/08/2002,0.003114853,-5.771573287,55746,8,231,2002.628196347032,1832
Buck Creek,19/08/2002,0.002265348,-6.090027018,55747,8,232,2002.6309360730593,1832
Buck Creek,20/08/2002,0.002548516,-5.972243982,55748,8,233,2002.6336757990869,1832
Buck Creek,21/08/2002,0.001982179,-6.22355841,55749,8,234,2002.6364155251142,1832
Buck Creek,22/08/2002,0.004813864,-5.336255215,55750,8,235,2002.6391552511416,1832
Buck Creek,23/08/2002,0.005946538,-5.124946122,55751,8,236,2002.641894977169,1832
Buck Creek,24/08/2002,0.005380201,-5.22502958,55752,8,237,2002.6446347031963,1832
Buck Creek,25/08/2002,0.005380201,-5.22502958,55753,8,238,2002.6473744292236,1832
Buck Creek,26/08/2002,0.00368119,-5.604519202,55754,8,239,2002.6501141552512,1832
Buck Creek,27/08/2002,0.002831685,-5.866883466,55755,8,240,2002.6528538812786,1832
Buck Creek,28/08/2002,0.002265348,-6.090027018,55756,8,241,2002.655593607306,1832
Buck Creek,29/08/2002,0.00368119,-5.604519202,55757,8,242,2002.6583333333333,1832
Buck Creek,30/08/2002,0.004813864,-5.336255215,55758,8,243,2002.6610730593607,1832
Buck Creek,31/08/2002,0.003398022,-5.68456191,55759,8,244,2002.663812785388,1832
Buck Creek,01/09/2002,0.002548516,-5.972243982,55760,9,245,2002.6665525114156,1833
Buck Creek,02/09/2002,0.002265348,-6.090027018,55761,9,246,2002.669292237443,1833
Buck Creek,03/09/2002,0.001982179,-6.22355841,55762,9,247,2002.6720319634703,1833
Buck Creek,04/09/2002,0.001982179,-6.22355841,55763,9,248,2002.6747716894977,1833
Buck Creek,05/09/2002,0.001699011,-6.37770909,55764,9,249,2002.677511415525,1833
Buck Creek,06/09/2002,0.001699011,-6.37770909,55765,9,250,2002.6802511415526,1833
Buck Creek,07/09/2002,0.001699011,-6.37770909,55766,9,251,2002.682991,1833
Buck Creek,08/09/2002,0.001415842,-6.560030647,55767,9,252,2002.6857305936073,1833
Buck Creek,09/09/2002,0.001415842,-6.560030647,55768,9,253,2002.6884703196347,1833
Buck Creek,10/09/2002,0.001415842,-6.560030647,55769,9,254,2002.691210045662,1833
Buck Creek,11/09/2002,0.002265348,-6.090027018,55770,9,255,2002.6939497716894,1833
Buck Creek,12/09/2002,0.002831685,-5.866883466,55771,9,256,2002.696689497717,1833
Buck Creek,13/09/2002,0.002265348,-6.090027018,55772,9,257,2002.6994292237443,1833
Buck Creek,14/09/2002,0.002548516,-5.972243982,55773,9,258,2002.7021689497717,1833
Buck Creek,15/09/2002,0.006512875,-5.033974343,55774,9,259,2002.704908675799,1833
Buck Creek,16/09/2002,0.015291097039085773,-4.180484513,55775,9,260,2002.7076484018264,1833
Buck Creek,17/09/2002,0.005946538,-5.124946122,55776,9,261,2002.7103881278538,1833
Buck Creek,18/09/2002,0.004530695,-5.396879837,55777,9,262,2002.7131278538814,1833
Buck Creek,19/09/2002,0.00368119,-5.604519202,55778,9,263,2002.7158675799087,1833
Buck Creek,20/09/2002,0.003114853,-5.771573287,55779,9,264,2002.718607305936,1833
Buck Creek,21/09/2002,0.005946538,-5.124946122,55780,9,265,2002.7213470319634,1833
Buck Creek,22/09/2002,0.00736238,-4.911372021,55781,9,266,2002.7240867579908,1833
Buck Creek,23/09/2002,0.0368119,-3.301934109,55782,9,267,2002.7268264840184,1833
Buck Creek,24/09/2002,0.007928717,-4.837264049,55783,9,268,2002.7295662100457,1833
Buck Creek,25/09/2002,0.005663369,-5.173736286,55784,9,269,2002.732305936073,1833
Buck Creek,26/09/2002,0.004813864,-5.336255215,55785,9,270,2002.7350456621004,1833
Buck Creek,27/09/2002,0.080136675,-2.524021662,55786,9,271,2002.7377853881278,1833
Buck Creek,28/09/2002,0.089198066,-2.416895921,55787,9,272,2002.7405251141552,1833
Buck Creek,29/09/2002,0.023786150949688976,-3.738651761,55788,9,273,2002.7432648401827,1833
Buck Creek,30/09/2002,0.013308917793278356,-4.319320958,55789,9,274,2002.746005,1833
Buck Creek,01/10/2002,0.010194064692723848,-4.585949621,55790,10,275,2002.7487442922375,1834
Buck Creek,02/10/2002,0.020671298,-3.879009118,55791,10,276,2002.7514840182648,1834
Buck Creek,03/10/2002,0.029732688687111222,-3.515508209,55792,10,277,2002.7542237442922,1834
Buck Creek,04/10/2002,0.020388129385447696,-3.89280244,55793,10,278,2002.7569634703195,1834
Buck Creek,05/10/2002,0.018972287,-3.96477594,55794,10,279,2002.7597031963471,1834
Buck Creek,06/10/2002,0.013875254720651903,-4.277648261,55795,10,280,2002.7624429223745,1834
Buck Creek,07/10/2002,0.012176243938531263,-4.408268444,55796,10,281,2002.7651826484018,1834
Buck Creek,08/10/2002,0.011893075474844488,-4.431798941,55797,10,282,2002.7679223744292,1834
Buck Creek,09/10/2002,0.010760401620097395,-4.5318824,55798,10,283,2002.7706621004565,1834
Buck Creek,10/10/2002,0.010477233156410621,-4.558550647,55799,10,284,2002.773401826484,1834
Buck Creek,11/10/2002,0.009910896,-4.614120498,55800,10,285,2002.7761415525115,1834
Buck Creek,12/10/2002,0.022370308631255113,-3.800020707,55801,10,286,2002.7788812785388,1834
Buck Creek,13/10/2002,0.024918824804436072,-3.692131745,55802,10,287,2002.7816210045662,1834
Buck Creek,14/10/2002,0.024352487877062526,-3.715121263,55803,10,288,2002.7843607305936,1834
Buck Creek,15/10/2002,0.019821792458074146,-3.920973317,55804,10,289,2002.787100456621,1834
Buck Creek,16/10/2002,0.1656535512567625,-1.797856712,55805,10,290,2002.7898401826485,1834
Buck Creek,17/10/2002,0.2452238895527459,-1.405583651,55806,10,291,2002.7925799086759,1834
Buck Creek,18/10/2002,0.089198066,-2.416895921,55807,10,292,2002.7953196347032,1834
Buck Creek,19/10/2002,0.2387110148879501,-1.432501601,55808,10,293,2002.7980593607306,1834
Buck Creek,20/10/2002,0.20048327229023566,-1.607024466,55809,10,294,2002.800799086758,1834
Buck Creek,21/10/2002,0.092029751,-2.385643377,55810,10,295,2002.8035388127853,1834
Buck Creek,22/10/2002,0.060031714,-2.812882285,55811,10,296,2002.8062785388129,1834
Buck Creek,23/10/2002,0.047289133,-3.051474747,55812,10,297,2002.8090182648402,1834
Buck Creek,24/10/2002,0.039643585,-3.227826137,55813,10,298,2002.8117579908676,1834
Buck Creek,25/10/2002,0.034829721,-3.357284204,55814,10,299,2002.814497716895,1834
Buck Creek,26/10/2002,0.10477233156410622,-2.255965554,55815,10,300,2002.8172374429223,1834
Buck Creek,27/10/2002,0.11411689086576975,-2.170531997,55816,10,301,2002.8199771689497,1834
Buck Creek,28/10/2002,0.080703012,-2.516979379,55817,10,302,2002.8227168949772,1834
Buck Creek,29/10/2002,0.056916861201041474,-2.866163651,55818,10,303,2002.8254566210046,1834
Buck Creek,30/10/2002,0.04417428,-3.119612552,55819,10,304,2002.828196347032,1834
Buck Creek,31/10/2002,0.037661406,-3.279119431,55820,10,305,2002.8309360730593,1834
Buck Creek,01/11/2002,0.036245563,-3.317438295,55821,11,306,2002.8336757990867,1835
Buck Creek,02/11/2002,0.031714868,-3.450969688,55822,11,307,2002.8364155251143,1835
Buck Creek,03/11/2002,0.030582194078171546,-3.487337332,55823,11,308,2002.8391552511416,1835
Buck Creek,04/11/2002,0.029166351759737676,-3.534739571,55824,11,309,2002.841894977169,1835
Buck Creek,05/11/2002,0.028033678,-3.574348709,55825,11,310,2002.8446347031963,1835
Buck Creek,06/11/2002,0.032847542,-3.415878368,55826,11,311,2002.8473744292237,1835
Buck Creek,07/11/2002,0.035679226424533465,-3.333186652,55827,11,312,2002.850114155251,1835
Buck Creek,08/11/2002,0.035679226424533465,-3.333186652,55828,11,313,2002.8528538812786,1835
Buck Creek,09/11/2002,0.10788718466466073,-2.226669184,55829,11,314,2002.855593607306,1835
Buck Creek,10/11/2002,0.19085554452488537,-1.656238448,55830,11,315,2002.8583333333333,1835
Buck Creek,11/11/2002,0.11723174396632424,-2.143602586,55831,11,316,2002.8610730593607,1835
Buck Creek,12/11/2002,0.091746582,-2.388725044,55832,11,317,2002.863812785388,1835
Buck Creek,13/11/2002,0.12572679787692748,-2.073643997,55833,11,318,2002.8665525114154,1835
Buck Creek,14/11/2002,0.085516876,-2.459041542,55834,11,319,2002.869292237443,1835
Buck Creek,15/11/2002,0.063429736,-2.757822508,55835,11,320,2002.8720319634704,1835
Buck Creek,16/11/2002,0.050120818072558915,-2.993318827,55836,11,321,2002.8747716894977,1835
Buck Creek,17/11/2002,0.049554481,-3.004682585,55837,11,322,2002.877511415525,1835
Buck Creek,18/11/2002,0.046439628,-3.069602132,55838,11,323,2002.8802511415524,1835
Buck Creek,19/11/2002,0.040209922,-3.213641502,55839,11,324,2002.882991,1835
Buck Creek,20/11/2002,0.048988144,-3.016176965,55840,11,325,2002.8857305936074,1835
Buck Creek,21/11/2002,0.072491127,-2.624291115,55841,11,326,2002.8884703196347,1835
Buck Creek,22/11/2002,0.17924563751372766,-1.718998137,55842,11,327,2002.891210045662,1835
Buck Creek,23/11/2002,0.27495657823985714,-1.291142091,55843,11,328,2002.8939497716894,1835
Buck Creek,24/11/2002,0.11355055393839618,-2.175507132,55844,11,329,2002.8966894977168,1835
Buck Creek,25/11/2002,0.075322811,-2.585972251,55845,11,330,2002.8994292237444,1835
Buck Creek,26/11/2002,0.059465377374222445,-2.822361029,55846,11,331,2002.9021689497717,1835
Buck Creek,27/11/2002,0.051253491927306015,-2.970971528,55847,11,332,2002.904908675799,1835
Buck Creek,28/11/2002,0.045306954,-3.094294744,55848,11,333,2002.9076484018265,1835
Buck Creek,29/11/2002,0.043891112,-3.126043442,55849,11,334,2002.9103881278538,1835
Buck Creek,30/11/2002,0.040493090307208615,-3.206623929,55850,11,335,2002.9131278538812,1835
Buck Creek,01/12/2002,0.036245563,-3.317438295,55851,12,336,2002.9158675799088,1836
Buck Creek,02/12/2002,0.035679226424533465,-3.333186652,55852,12,337,2002.9186073059361,1836
Buck Creek,03/12/2002,0.033980215642412825,-3.381976817,55853,12,338,2002.9213470319635,1836
Buck Creek,04/12/2002,0.033980215642412825,-3.381976817,55854,12,339,2002.9240867579908,1836
Buck Creek,05/12/2002,0.031148531005545092,-3.468988194,55855,12,340,2002.9268264840182,1836
Buck Creek,06/12/2002,0.028316846368677356,-3.564298373,55856,12,341,2002.9295662100456,1836
Buck Creek,07/12/2002,0.026901004050243486,-3.615591668,55857,12,342,2002.9323059360731,1836
Buck Creek,08/12/2002,0.026901004050243486,-3.615591668,55858,12,343,2002.9350456621005,1836
Buck Creek,09/12/2002,0.031714868,-3.450969688,55859,12,344,2002.9377853881278,1836
Buck Creek,10/12/2002,0.033697047,-3.390345066,55860,12,345,2002.9405251141552,1836
Buck Creek,11/12/2002,0.030299025614484772,-3.496639725,55861,12,346,2002.9432648401826,1836
Buck Creek,12/12/2002,0.026901004050243486,-3.615591668,55862,12,347,2002.9460045662101,1836
Buck Creek,13/12/2002,0.027184173,-3.605120368,55863,12,348,2002.9487442922375,1836
Buck Creek,14/12/2002,0.030865363,-3.478120677,55864,12,349,2002.9514840182649,1836
Buck Creek,15/12/2002,0.031998036,-3.442080741,55865,12,350,2002.9542237442922,1836
Buck Creek,16/12/2002,0.030865363,-3.478120677,55866,12,351,2002.9569634703196,1836
Buck Creek,17/12/2002,0.031714868,-3.450969688,55867,12,352,2002.959703196347,1836
Buck Creek,18/12/2002,0.031148531005545092,-3.468988194,55868,12,353,2002.9624429223745,1836
Buck Creek,19/12/2002,0.031148531005545092,-3.468988194,55869,12,354,2002.9651826484019,1836
Buck Creek,20/12/2002,0.11326738547470942,-2.178004012,55870,12,355,2002.9679223744292,1836
Buck Creek,21/12/2002,0.099108962,-2.311535405,55871,12,356,2002.9706621004566,1836
Buck Creek,22/12/2002,0.11015253237415491,-2.205889216,55872,12,357,2002.973401826484,1836
Buck Creek,23/12/2002,0.076455485,-2.5710466,55873,12,358,2002.9761415525113,1836
Buck Creek,24/12/2002,0.063712904,-2.753368157,55874,12,359,2002.978881278539,1836
Buck Creek,25/12/2002,0.067677263,-2.693005007,55875,12,360,2002.9816210045663,1836
Buck Creek,26/12/2002,0.052102997,-2.954532802,55876,12,361,2002.9843607305936,1836
Buck Creek,27/12/2002,0.043041606,-3.145588039,55877,12,362,2002.987100456621,1836
Buck Creek,28/12/2002,0.039926753,-3.220708669,55878,12,363,2002.9898401826483,1836
Buck Creek,29/12/2002,0.037944574,-3.271628759,55879,12,364,2002.992579908676,1836
Buck Creek,30/12/2002,0.036528732,-3.309656155,55880,12,365,2002.9953196347033,1836
Buck Creek,31/12/2002,0.062013894,-2.78039683,55881,12,366,2002.9980593607306,1836
Buck Creek,01/01/2003,0.16678622511150962,-1.791042376,55882,1,1,2003.000799086758,1837
Buck Creek,02/01/2003,0.12204560784899939,-2.103360469,55883,1,2,2003.0035388127853,1837
Buck Creek,03/01/2003,0.067960431,-2.688829636,55884,1,3,2003.0062785388127,1837
Buck Creek,04/01/2003,0.059465377374222445,-2.822361029,55885,1,4,2003.0090182648403,1837
Buck Creek,05/01/2003,0.048988144,-3.016176965,55886,1,5,2003.0117579908676,1837
Buck Creek,06/01/2003,0.045023785726196995,-3.100564357,55887,1,6,2003.014497716895,1837
Buck Creek,07/01/2003,0.046439628,-3.069602132,55888,1,7,2003.0172374429224,1837
Buck Creek,08/01/2003,0.046439628,-3.069602132,55889,1,8,2003.0199771689497,1837
Buck Creek,09/01/2003,0.042758438,-3.152188723,55890,1,9,2003.022716894977,1837
Buck Creek,10/01/2003,0.039926753,-3.220708669,55891,1,10,2003.0254566210047,1837
Buck Creek,11/01/2003,0.038794079525087975,-3.249487634,55892,1,11,2003.028196347032,1837
Buck Creek,12/01/2003,0.037661406,-3.279119431,55893,1,12,2003.0309360730594,1837
Buck Creek,13/01/2003,0.037661406,-3.279119431,55894,1,13,2003.0336757990867,1837
Buck Creek,14/01/2003,0.0368119,-3.301934109,55895,1,14,2003.036415525114,1837
Buck Creek,15/01/2003,0.033980215642412825,-3.381976817,55896,1,15,2003.0391552511417,1837
Buck Creek,16/01/2003,0.033980215642412825,-3.381976817,55897,1,16,2003.041894977169,1837
Buck Creek,17/01/2003,0.031148531005545092,-3.468988194,55898,1,17,2003.0446347031964,1837
Buck Creek,18/01/2003,0.031431699,-3.459938358,55899,1,18,2003.0473744292237,1837
Buck Creek,19/01/2003,0.030865363,-3.478120677,55900,1,19,2003.050114155251,1837
Buck Creek,20/01/2003,0.030865363,-3.478120677,55901,1,20,2003.0528538812785,1837
Buck Creek,21/01/2003,0.026901004050243486,-3.615591668,55902,1,21,2003.055593607306,1837
Buck Creek,22/01/2003,0.023219814,-3.762749312,55903,1,22,2003.0583333333334,1837
Buck Creek,23/01/2003,0.023219814,-3.762749312,55904,1,23,2003.0610730593608,1837
Buck Creek,24/01/2003,0.023219814,-3.762749312,55905,1,24,2003.063812785388,1837
Buck Creek,25/01/2003,0.023219814,-3.762749312,55906,1,25,2003.0665525114155,1837
Buck Creek,26/01/2003,0.023219814,-3.762749312,55907,1,26,2003.0692922374428,1837
Buck Creek,27/01/2003,0.022936646,-3.775019405,55908,1,27,2003.0720319634704,1837
Buck Creek,28/01/2003,0.023219814,-3.762749312,55909,1,28,2003.0747716894978,1837
Buck Creek,29/01/2003,0.023219814,-3.762749312,55910,1,29,2003.0775114155251,1837
Buck Creek,30/01/2003,0.023219814,-3.762749312,55911,1,30,2003.0802511415525,1837
Buck Creek,31/01/2003,0.025485162,-3.669658889,55912,1,31,2003.0829908675798,1837
Buck Creek,01/02/2003,0.023219814,-3.762749312,55913,2,32,2003.0857305936072,1838
Buck Creek,02/02/2003,0.023219814,-3.762749312,55914,2,33,2003.0884703196348,1838
Buck Creek,03/02/2003,0.023219814,-3.762749312,55915,2,34,2003.0912100456621,1838
Buck Creek,04/02/2003,0.059465377374222445,-2.822361029,55916,2,35,2003.0939497716895,1838
Buck Creek,05/02/2003,0.10477233156410622,-2.255965554,55917,2,36,2003.0966894977169,1838
Buck Creek,06/02/2003,0.059182209,-2.827134307,55918,2,37,2003.0994292237442,1838
Buck Creek,07/02/2003,0.047572302,-3.04550458,55919,2,38,2003.1021689497718,1838
Buck Creek,08/02/2003,0.039360416,-3.234994626,55920,2,39,2003.1049086757992,1838
Buck Creek,09/02/2003,0.035962395,-3.325281473,55921,2,40,2003.1076484018265,1838
Buck Creek,10/02/2003,0.033697047,-3.390345066,55922,2,41,2003.1103881278539,1838
Buck Creek,11/02/2003,0.031714868,-3.450969688,55923,2,42,2003.1131278538812,1838
Buck Creek,12/02/2003,0.030865363,-3.478120677,55924,2,43,2003.1158675799086,1838
Buck Creek,13/02/2003,0.026901004050243486,-3.615591668,55925,2,44,2003.1186073059362,1838
Buck Creek,14/02/2003,0.024352487877062526,-3.715121263,55926,2,45,2003.1213470319635,1838
Buck Creek,15/02/2003,0.021237634776508016,-3.851980446,55927,2,46,2003.1240867579909,1838
Buck Creek,16/02/2003,0.020388129385447696,-3.89280244,55928,2,47,2003.1268264840182,1838
Buck Creek,17/02/2003,0.023219814,-3.762749312,55929,2,48,2003.1295662100456,1838
Buck Creek,18/02/2003,0.023219814,-3.762749312,55930,2,49,2003.132305936073,1838
Buck Creek,19/02/2003,0.023219814,-3.762749312,55931,2,50,2003.1350456621005,1838
Buck Creek,20/02/2003,0.023219814,-3.762749312,55932,2,51,2003.137785388128,1838
Buck Creek,21/02/2003,0.029732688687111222,-3.515508209,55933,2,52,2003.1405251141553,1838
Buck Creek,22/02/2003,0.0368119,-3.301934109,55934,2,53,2003.1432648401826,1838
Buck Creek,23/02/2003,0.093445593,-2.370375905,55935,2,54,2003.146005,1838
Buck Creek,24/02/2003,0.10760401620097394,-2.229297307,55936,2,55,2003.1487442922376,1838
Buck Creek,25/02/2003,0.090613908,-2.401147564,55937,2,56,2003.151484018265,1838
Buck Creek,26/02/2003,0.070792116,-2.648007642,55938,2,57,2003.1542237442923,1838
Buck Creek,27/02/2003,0.050970323,-2.976511708,55939,2,58,2003.1569634703196,1838
Buck Creek,28/02/2003,0.04247527,-3.158833265,55940,2,59,2003.159703196347,1838
Buck Creek,01/03/2003,0.038510911061401205,-3.256813674,55941,3,61,2003.1624429223743,1839
Buck Creek,02/03/2003,0.031431699,-3.459938358,55942,3,62,2003.165182648402,1839
Buck Creek,03/03/2003,0.031148531005545092,-3.468988194,55943,3,63,2003.1679223744293,1839
Buck Creek,04/03/2003,0.028316846368677356,-3.564298373,55944,3,64,2003.1706621004566,1839
